label,m,word,L,min_cost,hit_loop,breach,over_loop_impossible_check,cap_margin_ok,replay_ok,status
exhaustive-m12,12,121121222111,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221121222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112121222111,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212121222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122121222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222121222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111221222111,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211221222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121221222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221221222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112221222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212221222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122221222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222221222111,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111112222111,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211112222111,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121112222111,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221112222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112112222111,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212112222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122112222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222112222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111212222111,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211212222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121212222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221212222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112212222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212212222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122212222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222212222111,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111122222111,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211122222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121122222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221122222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112122222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212122222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122122222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222122222111,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111222222111,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211222222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121222222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221222222111,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112222222111,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212222222111,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122222222111,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222222222111,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111111111211,11,11,True,False,False,True,True,OK
exhaustive-m12,12,211111111211,10,10,True,False,False,True,True,OK
exhaustive-m12,12,121111111211,10,10,True,False,False,True,True,OK
exhaustive-m12,12,221111111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,112111111211,10,10,True,False,False,True,True,OK
exhaustive-m12,12,212111111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,122111111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,222111111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,111211111211,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211211111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121211111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221211111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112211111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212211111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122211111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222211111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111121111211,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211121111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121121111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221121111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112121111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212121111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122121111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222121111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111221111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211221111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121221111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221221111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112221111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212221111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122221111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222221111211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111112111211,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211112111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121112111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221112111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112112111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212112111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122112111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222112111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111212111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211212111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121212111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221212111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112212111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212212111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122212111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222212111211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111122111211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211122111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121122111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221122111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112122111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212122111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122122111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222122111211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111222111211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211222111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121222111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221222111211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112222111211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212222111211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122222111211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222222111211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111111211211,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211111211211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121111211211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221111211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112111211211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212111211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122111211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222111211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111211211211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211211211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121211211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221211211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112211211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212211211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122211211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222211211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111121211211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211121211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121121211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221121211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112121211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212121211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122121211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222121211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111221211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211221211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121221211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221221211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112221211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212221211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122221211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222221211211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111112211211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211112211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121112211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221112211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112112211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212112211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122112211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222112211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111212211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211212211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121212211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221212211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112212211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212212211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122212211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222212211211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111122211211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211122211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121122211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221122211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112122211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212122211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122122211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222122211211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111222211211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211222211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121222211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221222211211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112222211211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212222211211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122222211211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222222211211,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111111121211,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211111121211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121111121211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221111121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112111121211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212111121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122111121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222111121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111211121211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211211121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121211121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221211121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112211121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212211121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122211121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222211121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111121121211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211121121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121121121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221121121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112121121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212121121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122121121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222121121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111221121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211221121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121221121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221221121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112221121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212221121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122221121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222221121211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111112121211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211112121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121112121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221112121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112112121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212112121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122112121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222112121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111212121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211212121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121212121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221212121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112212121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212212121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122212121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222212121211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111122121211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211122121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121122121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221122121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112122121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212122121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122122121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222122121211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111222121211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211222121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121222121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221222121211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112222121211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212222121211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122222121211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222222121211,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111111221211,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211111221211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121111221211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221111221211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112111221211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212111221211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122111221211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222111221211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111211221211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211211221211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121211221211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221211221211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112211221211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212211221211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122211221211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222211221211,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111121221211,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211121221211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121121221211,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221121221211,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112121221211,7,7,True,False,False,True,True,OK
